transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapInTime,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount
DUED749Y3O25HX,4547245090487583462,brizzi,Padmi Marpaung,F,1992,4E,Rusun Jatinegara Kaum - Pulo Gadung,1.0,"",Pulo Gadung,-6.183245,106.90868,0,2023-04-11 16:44:35,B01620P,Jln. Swadaya Pln,-6.20965,106.90171,9.0,2023-04-11 17:58:50,0.0
STCG958N9B82VB,3560398544907466,dki,"drg. Gawati Uyainah, S.T.",M,1994,JAK.13,Tanah Abang - Jembatan Lima,0.0,B04381P,Sbr. Sekolah Bhineka Tunggal Ika,-6.15058,106.80752,29,2023-04-11 16:26:05,B02580P,Ps. Asemka,-6.140507,106.81149,38.0,2023-04-11 17:26:37,0.0
MJUI042P7U67JN,3528988342978833,dki,Narji Waskita,M,1985,JIS3,Harmoni - Jakarta International Stadium,0.0,P00095,JIS,-6.126689,106.85587,0,2023-04-11 16:47:12,P00097,Juanda,-6.168048,106.83089,11.0,2023-04-11 18:41:36,3500.0
LSLF617Z4V25XT,3535679723903364,dki,"Dr. Gamanto Winarsih, S.Ked",F,1991,JAK.84,Terminal Kampung Melayu - Kapin Raya,1.0,B05825P,Univ. Borobudur 2,-6.241463,106.89608,28,2023-04-11 17:28:03,B00088P,Awab Dalam,-6.224877,106.8696,44.0,2023-04-11 18:34:06,0.0
PMDM176Z6D03IH,345353368043961,emoney,Ir. Salwa Yuniar,F,2005,2H,Rusun Jati Rawasari - Senen,0.0,B06668P,Bengkel Jln. Letjen Suprapto,-6.174721,106.85362,3,2023-04-11 17:13:28,B03199P,RSPAD 1,-6.176162,106.83987,5.0,2023-04-11 18:11:45,0.0
JKWD929R8Q32DU,4719913296770918,dki,Umar Pradana,M,2003,JAK.08,Roxy - Benhil,0.0,B05924P,Yayasan Muhammadiyah 1,-6.197045,106.81442,22,2023-04-11 17:25:12,B04121P,Sbr. Pam Jaya DKI,-6.203461,106.80803,29.0,2023-04-11 18:34:08,0.0
PVUO742X4Q05EG,4709994160903,online,"Cut Gabriella Haryanti, S.Sos",M,1974,T21,Palem Semi - Bundaran Senayan,0.0,B00611P,Gelora Bung Karno 1,-6.224642,106.8056,9,2023-04-11 17:17:06,B00222P,Bundaran Senayan 2,-6.227877,106.80068,12.0,2023-04-11 18:38:04,20000.0
IRGL065I4I25CU,6011141476414459,dki,Kariman Rajata,M,1971,8E,Bintaro - Blok M,1.0,B02940P,Pool Express Tanah Kusir,-6.255345,106.76911,18,2023-04-11 17:10:37,B01154P,Jln. IKPN Bintaro,-6.25997,106.76787,19.0,2023-04-11 18:24:45,3500.0
TOSM483D5E04FO,213136570183140,emoney,drg. Gawati Maryadi,M,1992,JAK.23,Senen - Pisangan Baru,0.0,B06428P,Jln. Galur Sari Barat 2,-6.200101,106.864719,34,2023-04-11 16:03:05,B06431P,SDN Utan Kayu Selatan 23 Pagi,-6.203858,106.87078,37.0,2023-04-11 17:08:16,0.0
WCMW093Y1U00TF,3570416613897992,dki,"Gawati Damanik, S.E.",F,2010,5C,PGC - Juanda,1.0,P00021,Budi Utomo,-6.166063,106.83906,1,2023-04-11 17:42:26,P00118,Kramat Sentiong,-6.18798,106.84595,3.0,2023-04-11 19:13:01,3500.0
ONZI243O7C87AG,213189948673904,emoney,Fathonah Anggraini,M,2006,6M,Stasiun Manggarai - Blok M,1.0,P00121,Kuningan Timur,-6.234731,106.82902,8,2023-04-11 16:29:24,P00160,Patra Kuningan,-6.232677,106.832087,9.0,2023-04-11 17:24:14,3500.0
WMDO693C1G31SH,4817620823758230,dki,"Dina Halimah, S.Psi",F,1993,JAK.07,Tanah Abang - Grogol via Tawakal,1.0,B02311P,Masjid Jami Al Hidayah Tomang,-6.171444,106.79616,9,2023-04-11 16:46:10,B04063P,Sbr. Masjid Jami Baiturrahman Tomang,-6.172505,106.80357,18.0,2023-04-11 18:36:28,0.0
JILF422G3J10WT,3518707807771562,dki,Hasna Manullang,F,1977,JAK.22,Dwikora - Penas Kalimalang,0.0,B02433P,Mess Wirayudha 2,-6.242076,106.88072,11,2023-04-11 16:20:07,"",Cawang Soetoyo 1,-6.24544,106.87548,16.0,2023-04-11 17:10:57,0.0
LVGT461Q2X16IU,4345294247705168,dki,"Dasa Hastuti, S.Psi",M,1984,JAK.115,Term. Tj. Priok - Pegangsaan II IGI,0.0,B06590P,Sbr. Jln. Komplek Yuka,-6.12603,106.91702,18,2023-04-11 16:18:19,B06604P,Simpang Jln. Pegangsaan Dua,-6.18223,106.9185,40.0,2023-04-11 17:39:53,0.0
TDCF966J0I66OI,4375765946745400,dki,Ghaliyati Prayoga,F,1987,5D,PGC 1 - Ancol,1.0,P00003,Ancol,-6.127563,106.83039,0,2023-04-11 16:19:22,P00092,Jembatan Merah,-6.146731,106.83427,3.0,2023-04-11 17:56:49,3500.0
PKGI652W1C04WA,3573742802282614,dki,"Hj. Hesti Wijaya, S.IP",F,1994,JAK.21,Cililitan - Dwikora,0.0,B03186P,RSAU Dr Esnawan Antariska 2,-6.256569,106.89139,22,2023-04-11 17:43:52,B02295P,Masjid Darul Huda 1,-6.249332,106.89109,29.0,2023-04-11 18:43:05,0.0
ZOJX877G5E41QY,344423213182214,emoney,dr. Gasti Budiyanto,M,1998,5C,PGC - Juanda,1.0,P00031,Cawang Otista,-6.243607,106.86876,14,2023-04-11 16:14:41,P00033,Cawang UKI,-6.250309,106.8736,17.0,2023-04-11 17:20:00,3500.0
CSZK266D4M81ZT,6011618540818377,dki,"Cut Agnes Thamrin, S.Psi",F,1970,JAK.26,Rawamangun - Duren Sawit,0.0,B05069P,Simpang Persahabatan Raya,-6.206364,106.88575,41,2023-04-11 17:19:14,B00769P,HKBP Rawamangun,-6.196463,106.88597,45.0,2023-04-11 18:59:42,0.0
VQSX232L2F77YO,3508055251895822,dki,Jasmani Sirait,M,1975,L13E,Puri Beta - Kuningan (Express),1.0,P00001,Adam Malik,-6.236466,106.74786,10,2023-04-11 17:32:44,P00198,Puri Beta 2,-6.230532,106.72371,11.0,2023-04-11 19:00:12,3500.0
IBHC398U1N04NS,570918242399,flazz,Mumpuni Gunarto,F,1998,"","",1.0,P00196,Pulo Mas Bypass,-6.176953,106.876,8,2023-04-11 16:02:25,P00182,Plumpang Pertamina Arah Utara,-6.12848,106.8937,13.0,2023-04-11 17:45:17,3500.0
VESH623Q4D89XR,180000876162530,emoney,"Ir. Yani Sihombing, S.H.",M,1973,12P,St. LRT Pegangsaan Dua - JIS,0.0,B00168P,Boulevard Inspeksi Kali Sunter,-6.151094,106.88901,8,2023-04-11 17:52:37,P00240,Sunter Karya,-6.137625,106.87081,11.0,2023-04-11 19:51:58,3500.0
UMLM365Y3X21BB,180065411329605,emoney,"Dt. Murti Salahudin, S.T.",F,2008,JAK.64,Lenteng Agung - Aseli,0.0,B04217P,Sbr. Polsek Jagakarsa,-6.350808,106.80775,6,2023-04-11 16:45:26,B05219P,Simpang Warung Sila Rindang,-6.345472,106.81167,10.0,2023-04-11 18:33:43,0.0
UVVV749N6W09XC,30158257275842,bni,R. Yani Ardianto,F,1984,9N,Pinang Ranti - Pramuka,1.0,P00016,BKN,-6.257751,106.87,0,2023-04-11 17:48:09,P00179,Pinang Ranti,-6.291075,106.88634,2.0,2023-04-11 19:25:37,3500.0
UHHT448J8A46CB,345711968178505,emoney,Kawaya Oktaviani,M,2009,1T,Cibubur - Balai Kota,0.0,B00248P,Cibubur Junction,-6.368735,106.89366,0,2023-04-11 17:11:15,B03314P,MH Thamrin 2,-6.188238,106.82277,12.0,2023-04-11 18:01:19,20000.0
PVPS984K3M85OZ,3521407549788058,dki,Karma Narpati,F,1994,JAK.47,Pasar Minggu - Ciganjur via KB Ragunan,0.0,B02333P,Masjid Jami Asy Syakirin,-6.351203,106.80153,7,2023-04-11 16:53:26,B06847P,Sbr. Gg. Cermai,-6.324671,106.811372,19.0,2023-04-11 18:05:39,0.0
QCRO235R2E98GE,376898980622834,emoney,Luhung Hutapea,F,1981,1F,Stasiun Palmerah - Bundaran Senayan,1.0,P00217,Senayan JCC Arah Barat,-6.213906,106.80841,2,2023-04-11 16:18:01,P00230,St. Palmerah,-6.208908,106.79706,6.0,2023-04-11 18:17:40,3500.0
XECZ124J7K99UJ,4966489323202,online,Eka Yolanda,M,1998,B21,Bekasi Timur - Cawang,0.0,P00022,Bulak Kapal 1,-6.250708,107.02395,4,2023-04-11 16:28:22,B01728P,Jatibening 1,-6.257161,106.94651,12.0,2023-04-11 17:26:45,3500.0
MEOQ868N0T34LI,3565938568828570,dki,Oliva Saefullah,F,1987,12C,Rusun Waduk Pluit - Penjaringan,1.0,B06295P,Gg. VIII Muara Baru,-6.122869,106.80402,3,2023-04-11 17:29:03,B03299P,Rusun Waduk Pluit,-6.111456,106.80022,6.0,2023-04-11 19:13:38,0.0
NCHI700R1C01SX,2407683922581481,dki,Irfan Damanik,M,1993,14,Jakarta International Stadium - Senen,0.0,B05556P,Sunter Muara,-6.144072,106.85763,7,2023-04-11 17:28:07,B03201P,RSPAD 3,-6.175462,106.83922,18.0,2023-04-11 19:18:59,3500.0
NTKF668O8L42FA,676368577380,flazz,"Tgk. Puput Hartati, S.Psi",F,1982,2F,Rusun Cakung Barat - Pulo Gadung,0.0,B06188P,SMK Nurul Huda,-6.17684,106.93592,4,2023-04-11 16:06:37,B03298P,Rusun Tipar Cakung,-6.171493,106.93731,5.0,2023-04-11 17:45:36,0.0
LYUC799U1K67CW,2484941381862990,dki,"Tgk. Joko Maryadi, M.Ak",M,1981,13C,Puri Beta - Dukuh Atas,1.0,P00200,Rawa Barat,-6.238947,106.81624,7,2023-04-11 16:42:15,P00136,Mayestik,-6.241921,106.79077,10.0,2023-04-11 17:48:50,3500.0
OAIE381O2B35SA,30100687125098,bni,"Galak Budiman, S.Pt",F,2008,1,Blok M - Kota,1.0,P00051,Dukuh Atas,-6.205702,106.82223,13,2023-04-11 17:14:01,P00133,Masjid Agung,-6.236483,106.79845,19.0,2023-04-11 18:07:42,3500.0
FDEN771B5N66FH,3560571608142499,dki,"Lasmanto Suwarno, S.Psi",M,1997,JAK.01,Tanjung Priok - Plumpang,0.0,B01080P,Jln. Gorontalo II,-6.11345,106.88277,5,2023-04-11 16:37:56,B05308P,SMKN 12,-6.115571,106.88546,18.0,2023-04-11 18:00:57,0.0
RJQI916H6V58OY,4880377652769980677,brizzi,Drs. Betania Wahyuni,M,2010,JAK.120,JIS - Terminal Muara Angke,1.0,B01158P,Jln. Industri I,-6.147508,106.83679,27,2023-04-11 17:03:17,B06082P,BNN Jakarta Utara,-6.132871,106.86411,37.0,2023-04-11 18:00:57,0.0
QFZD978C6E77SW,3528266385259712,dki,"Jamalia Zulkarnain, S.Gz",F,1988,4B,Stasiun Manggarai - UI,1.0,B00105P,Balai Sudirman,-6.227043,106.84742,38,2023-04-11 16:40:59,"",RS Budi Jaya,-6.218825,106.84519,42.0,2023-04-11 18:30:57,3500.0
QAEA234Q9C90CN,4199450082632933049,brizzi,"Nadine Andriani, S.IP",M,1974,7C,Cibubur - BKN,1.0,P00016,BKN,-6.257751,106.87,0,2023-04-11 16:46:21,B00248P,Cibubur Junction,-6.368735,106.89366,2.0,2023-04-11 18:29:36,3500.0
WFRU105N5B99QJ,4450080570279470,dki,"Ani Wasita, M.Pd",M,2004,8C,Kebayoran Lama - Tanah Abang,0.0,B03266P,Rusun Benhil,-6.201418,106.80789,16,2023-04-11 17:44:17,P00083,Jak Lingko Tanah Abang,-6.185496,106.81105,29.0,2023-04-11 19:22:26,3500.0
IYFZ796G1R52WP,4306399682236699,dki,dr. Raharja Prastuti,M,1991,JAK.85,Bintara - Cipinang Indah,0.0,B04542P,Sbr. TDP,-6.245574,106.90948,35,2023-04-11 17:55:03,B00283P,CPI Belakang 2,-6.237257,106.89416,43.0,2023-04-11 18:51:03,0.0
KTPB079C3V82HT,4946777822784,online,Wirda Yuliarti,M,1990,5,Matraman Baru - Ancol,1.0,P00224,Slamet Riyadi,-6.208533,106.85929,13,2023-04-11 16:23:18,P00154,Pasar Jatinegara,-6.215744,106.86632,15.0,2023-04-11 18:16:25,3500.0
FSPB233S7H63AX,3575787320226609,dki,"KH. Argono Nashiruddin, S.Gz",M,1988,11N,Rusun Cipinang Muara - Jatinegara,1.0,B02604P,Ps. Enjo 2,-6.214775,106.87785,2,2023-04-11 17:12:13,B03678P,Sbr. Jln. Cipinang Jaya,-6.214238,106.88701,5.0,2023-04-11 18:34:46,0.0
JXUZ524U1X35WI,5125406223322395,dki,"drg. Usyi Halimah, S.E.",F,2004,JAK.10,Tanah Abang - Kota,0.0,B05450P,St. Jayakarta 2,-6.140453,106.82291,31,2023-04-11 16:54:49,B04385P,Sbr. Sekolah Fajar Sion,-6.138169,106.81723,33.0,2023-04-11 18:14:20,0.0
GKOY754R5Q41BV,3507107976417837,dki,Gatra Rahayu,M,1946,6V,Ragunan - Gelora Bung Karno,1.0,P00133,Masjid Agung,-6.236483,106.79845,2,2023-04-11 16:59:26,P00259,Tirtayasa,-6.239207,106.80777,4.0,2023-04-11 18:08:36,3500.0
ZKYU162H4V84JV,4203562511038947968,brizzi,drg. Tantri Situmorang,F,1983,12,Tanjung Priok - Pluit,0.0,P00170,Penjaringan,-6.126306,106.79203,17,2023-04-11 17:28:26,P00181,Pluit,-6.115795,106.79037,18.0,2023-04-11 18:50:55,3500.0
NQXJ760H5Q97TB,4880385425658,online,"Elvin Saragih, S.Ked",F,1991,JAK.36,Cilangkap - Cililitan,0.0,B04290P,Sbr. RS Moh Ridwan Meuraksa,-6.294767,106.88167,26,2023-04-11 16:42:14,B00914P,Jln. Batu Tumbuh,-6.272596,106.86722,46.0,2023-04-11 18:04:57,0.0
YMAH427Z1O57QF,180009851731375,emoney,Elvina Hardiansyah,F,1991,2E,Rusun Rawa Bebek - Kodamar,0.0,B00131P,Bermis 2,-6.178353,106.89841,26,2023-04-11 17:33:28,B03003P,Pulo Mas 2,-6.174677,106.892419,28.0,2023-04-11 19:12:03,0.0
RJOA178W5U55LK,372168346148658,emoney,"KH. Cager Najmudin, S.IP",M,1976,JAK.115,Term. Tj. Priok - Pegangsaan II IGI,0.0,B02378P,Masjid Raya Al Musyawarah Kelapa Gading 2,-6.155338,106.90963,33,2023-04-11 16:33:18,B06604P,Simpang Jln. Pegangsaan Dua,-6.18223,106.9185,40.0,2023-04-11 18:02:20,0.0
VNCY253I8N68ZM,4894146910205774,dki,"Baktianto Suartini, S.I.Kom",M,2002,"","",0.0,B04661P,Sekolah Tarsisius 2,-6.199502,106.7824,35,2023-04-11 16:19:02,B03247P,Ruko Meruya Ilir,-6.197437,106.75067,57.0,2023-04-11 17:56:06,0.0
CMXD443U1D23ML,377951303236425,emoney,Keisha Prayoga,F,1982,JAK.20,Cawang UKI - Lubang Buaya,1.0,B06798P,Jln. Gorda,-6.289593,106.89598,5,2023-04-11 17:42:19,B05750P,TK Angkasa 5,-6.261783,106.88613,28.0,2023-04-11 18:50:44,0.0
JQIG409U2K47CU,4974804949914047,dki,Gangsar Siregar,M,1996,2A,Pulo Gadung - Rawa Buaya via Balai Kota,0.0,P00176,Petojo,-6.169984,106.81698,15,2023-04-11 17:36:19,P00087,Jelambar,-6.166548,106.78651,18.0,2023-04-11 19:04:13,3500.0
OLSA997K8T72FY,560124338883,flazz,"Harjaya Lazuardi, S.E.",F,1973,JAK.07,Tanah Abang - Grogol via Tawakal,0.0,B05604P,Taman Juang 2,-6.179604,106.80554,26,2023-04-11 17:03:22,B04055P,Sbr. Masjid Jami Al Hidayah Tomang,-6.171452,106.79612,43.0,2023-04-11 18:23:51,0.0
NHMJ654L6S69BD,676201754147,flazz,"Dr. Ilyas Lestari, M.Ak",F,1991,JAK.41,Kampung Melayu - Pulo Gadung,1.0,B00444P,Gg. Gading II Pisangan Timur,-6.205063,106.88175,19,2023-04-11 17:33:36,B01732P,Jatinegara Timur,-6.220486,106.86825,35.0,2023-04-11 19:06:13,0.0
SSOB079I1G23KI,4122123545871,online,"Cahyono Firmansyah, S.Pd",M,1992,M10,PGC 2 - Tanjung Priok,0.0,P00168,Penas Kalimalang,-6.23907,106.878,4,2023-04-11 17:10:39,P00035,Cempaka Mas,-6.165888,106.8792,14.0,2023-04-11 18:16:22,3500.0
FYFG025A5L39SL,180074853270640,emoney,"Dr. Laswi Usamah, S.Ked",F,1959,7Q,Blok M - PGC,0.0,B01510P,Jln. Poncol Jaya 2,-6.239441,106.81883,9,2023-04-11 17:38:50,B02878P,PLN Duren Tiga 2,-6.254234,106.83445,19.0,2023-04-11 19:01:29,3500.0
XIDY388S9F96QC,340919977107754,emoney,Niyaga Habibi,F,2006,JAK.86,Term. Rawamangun - Term. Manggarai,0.0,B06542P,Sbr. RPTRA Pesona Manggarai,-6.213105,106.85284,24,2023-04-11 17:29:16,B06543P,St. Manggarai,-6.210961,106.85129,25.0,2023-04-11 18:33:26,0.0
ALUP283H8L35KR,4941966320527194737,brizzi,Widya Nuraini,F,1994,M3,Kalideres - Bundaran HI via Veteran,0.0,P00208,RS Sumber Waras,-6.166294,106.79675,5,2023-04-11 17:22:20,P00087,Jelambar,-6.166548,106.78651,7.0,2023-04-11 18:44:40,3500.0
RKME168N3Y85DU,370311431463416,emoney,Putu Sihombing,M,1995,8A,Jelambar - Juanda,1.0,P00209,RS Tarakan,-6.171146,106.81011,3,2023-04-11 16:35:48,P00087,Jelambar,-6.166548,106.78651,6.0,2023-04-11 17:34:49,3500.0
CSVK533L2X95ZC,4238644242805860,dki,"H. Yahya Handayani, S.I.Kom",F,1994,1E,Pondok Labu - Blok M,1.0,B01001P,Jln. Cilandak V,-6.287313,106.79558,14,2023-04-11 17:55:41,B02538P,One Belpark 1,-6.304695,106.79445,18.0,2023-04-11 19:18:45,3500.0
NYFK941M4Z19LA,4719371541269014,dki,Nasab Megantara,F,1997,3A,Rusun Pesakih - Kalideres,0.0,B03286P,Rusun Pesakih,-6.161468,106.71698,0,2023-04-11 16:56:30,B01798P,Kalideres 1,-6.154249,106.70544,5.0,2023-04-11 18:53:06,0.0
JPFE337Q1I00JC,30428250357040,bni,Estiawan Hastuti,M,2008,M7B,"",0.0,P00177,PGC 1,-6.262494,106.86635,1,2023-04-11 17:27:49,B06577P,Blok M Jalur 2,-6.243369,106.80188,24.0,2023-04-11 19:03:42,""
CMGV614E7X76AO,340631865010459,emoney,Elisa Samosir,F,1996,5D,PGC 1 - Ancol,0.0,P00092,Jembatan Merah,-6.146731,106.83427,17,2023-04-11 16:35:43,P00076,Gunung Sahari Mangga Dua,-6.136817,106.83237,18.0,2023-04-11 18:35:10,3500.0
CIMN142R4F15BY,4009697722749,online,Luwar Prabowo,M,1966,JAK.07,Tanah Abang - Grogol via Tawakal,1.0,B01787P,JPO Blok G,-6.188861,106.81135,30,2023-04-11 16:58:22,P00083,Jak Lingko Tanah Abang,-6.185496,106.81105,31.0,2023-04-11 18:38:40,0.0
DLDI590P0K00XY,2240842022789573,dki,Hafshah Laksmiwati,F,1999,1M,Meruya - Blok M,1.0,B00856P,Jln. Anggrek Srengseng,-6.19818,106.75616,31,2023-04-11 16:31:06,B03261P,Ruko Taman Kb. Jeruk,-6.197388,106.74818,37.0,2023-04-11 18:29:24,3500.0
MGIJ351Y1W38QB,6011737385609178,dki,Darimin Mardhiyah,F,1981,2E,Rusun Rawa Bebek - Kodamar,1.0,B01807P,Kampung Padaengan 2,-6.189465,106.93484,11,2023-04-11 16:36:19,B00082P,At Thahiriah 2,-6.210011,106.93809,20.0,2023-04-11 18:01:00,0.0
ICQR325J7J57EU,4948977213350,online,Balapati Gunarto,M,1977,9F,Rusun Tambora - Pluit,1.0,P00090,Jembatan Dua,-6.143279,106.79352,3,2023-04-11 16:00:09,B03295P,Rusun Tambora,-6.147327,106.798676,4.0,2023-04-11 16:56:00,0.0
IKLX187V9U39PO,4964008481270,online,Cahyono Mustofa,M,1984,11Q,Kampung Melayu - Pulo Gebang via BKT,0.0,B00198P,Budhaya Santo Agustinus,-6.220866,106.92346,7,2023-04-11 16:52:18,"","","","","","",3500.0
NMUH371U7Z99NY,6542837703080439,dki,Aurora Nasyiah,M,1991,M4,Pulo Gadung 2 - Dukuh Atas 2,0.0,P00269,Velodrome,-6.193468,106.8883,5,2023-04-11 17:17:27,P00077,Halimun,-6.205137,106.83338,14.0,2023-04-11 18:10:27,3500.0
NFOG155I9A98VK,2251303901446716,dki,Zelda Kuswoyo,M,2002,9H,Blok M - Universitas Indonesia,0.0,B02017P,Komplek Al,-6.297741,106.84018,11,2023-04-11 16:01:36,B02300P,Masjid Guru Amin,-6.258186,106.8434,26.0,2023-04-11 17:03:31,3500.0
DQNQ867P3N47XP,565431772831,flazz,"Azalea Setiawan, S.E.",F,2007,10D,Kampung Rambutan - Tanjung Priok,1.0,P00101,Kampung Rambutan,-6.309885,106.88216,0,2023-04-11 16:53:07,P00241,Sunter Kelapa Gading Arah Utara,-6.1429,106.89076,12.0,2023-04-11 18:20:30,3500.0
RNNU554W2G65GV,3548815673143131,dki,"Dr. Luthfi Sihombing, M.TI.",F,1998,13D,Puri Beta - Ragunan,0.0,P00259,Tirtayasa,-6.239207,106.80777,10,2023-04-11 17:01:25,P00085,Jati Padang,-6.285431,106.82626,19.0,2023-04-11 18:31:24,3500.0
IJWJ525J2G09TX,4705243679928131,dki,"dr. Laswi Pranowo, S.Pd",F,2012,5N,Kampung Melayu - Ragunan,0.0,B00358P,Flyover Kampung Melayu,-6.22506,106.86483,2,2023-04-11 17:26:26,B03197P,RSIA Kemang,-6.285839,106.8188,36.0,2023-04-11 19:12:33,3500.0
OIJC107F9C45RC,213148799089875,emoney,Kambali Mandasari,F,2005,JAK.49,Lebak Bulus - Cipulir,1.0,B02940P,Pool Express Tanah Kusir,-6.255345,106.76911,16,2023-04-11 16:06:27,B00147P,Bintaro Park VIew,-6.257977,106.75969,25.0,2023-04-11 18:03:49,0.0
MLOZ110G0S11CS,213127195148501,emoney,Viktor Zulkarnain,M,1987,JIS3,Harmoni - Jakarta International Stadium,0.0,B02734P,Pengadilan Negeri Jakut,-6.126807,106.85654,3,2023-04-11 17:45:50,B03882P,Sbr. Jembatan Item,-6.130197,106.85511,4.0,2023-04-11 19:38:02,3500.0
EPWA105W9R08SU,3585765705663958,dki,Ibun Kusumo,F,1967,9D,Pasar Minggu - Tanah Abang,1.0,B00694P,Grand Sahid,-6.210975,106.82059,31,2023-04-11 17:35:24,B01639P,Jln. Taman Kb. Sirih,-6.182295,106.81661,41.0,2023-04-11 18:32:23,3500.0
ABYY625O2Q62VS,630486994241,flazz,"H. Aswani Megantara, M.M.",M,2008,1P,Senen - Blok M,0.0,B05775P,Tosari 3,-6.200069,106.82335,20,2023-04-11 17:32:24,B05637P,Taman Patimura,-6.232872,106.80081,30.0,2023-04-11 18:56:22,3500.0
QQYQ476A5Y56EZ,4326140619726764858,brizzi,Murti Kurniawan,M,2010,6T,Pasar Minggu - Velbak,1.0,B06740P,Sbr. Jln. Barito II,-6.248808,106.795903,7,2023-04-11 17:54:53,B06746P,Sbr. Jln. Pangeran Antasari,-6.275209,106.808665,17.0,2023-04-11 19:50:12,3500.0
YWVD247B2N38TI,3503950365035536,dki,Artanto Manullang,M,1987,JAK.26,Rawamangun - Duren Sawit,1.0,B02077P,Koperasi Serba Usaha,-6.222036,106.89954,38,2023-04-11 16:15:26,B03135P,RS Duren Sawit 2,-6.232262,106.91019,49.0,2023-04-11 17:38:18,0.0
MAYD504Z9X71QW,6581936160714795,dki,Puti Siregar,M,1976,"","",1.0,B01677P,Jln. Teluk Mandar 2,-6.238944,106.91004,21,2023-04-11 17:48:49,B03289P,Rusun Pondok Bambu,-6.241583,106.91085,22.0,2023-04-11 19:33:58,0.0
YDMT221G6A99PS,30471989684136,bni,"Gamblang Pradipta, M.Farm",M,2004,5F,Kampung Melayu - Tanah Abang,1.0,B00115P,UPT. LLHD 2,-6.225501,106.83489,16,2023-04-11 17:34:01,B03318P,Sawo Kecik Raya,-6.224852,106.85489,21.0,2023-04-11 18:35:43,3500.0
XVPX528R7M68YB,6011526887160594,dki,Rina Saragih,M,1984,JAK.73,Jambore Cibubur - Pasar Rebo,0.0,"",Simpang Belly 1,-6.332931,106.86756,12,2023-04-11 16:31:52,B04721P,Simpang Belly 2,-6.332179,106.86749,13.0,2023-04-11 18:31:09,0.0
ZGIV265N2Y83CL,30164080918459,bni,Daliono Adriansyah,F,2012,12,Tanjung Priok - Pluit,1.0,P00069,Gedong Panjang,-6.132617,106.80596,3,2023-04-11 16:45:33,P00171,Permai Koja Arah Utara,-6.11413,106.89309,18.0,2023-04-11 17:45:48,3500.0
OMPC363S4I83QP,3592453519647910,dki,"Drs. Iriana Lazuardi, S.Pt",F,1981,JAK.32,Lebak Bulus - Petukangan,0.0,B02517P,Mushola Nurul Huda Petukangan,-6.247018,106.75185,38,2023-04-11 16:06:03,B01361P,Jln. Manunggal II Petukangan,-6.245931,106.7519,39.0,2023-04-11 17:07:05,0.0
ZWGE237M7O09AN,3548650711273610,dki,Balangga Permadi,F,2011,3F,Kalideres - Gelora Bung Karno,1.0,P00282,Grogol 2 Arah Selatan,-6.167435,106.78856,10,2023-04-11 17:18:12,P00212,S Parman Podomoro City Arah Timur,-6.175799,106.79308,11.0,2023-04-11 18:20:17,3500.0
LOGS391W3I88YH,6592322056148025,dki,H. Jagaraga Prastuti,F,1967,JAK.50,Kalideres - Puri Kembangan,1.0,B05452P,St. Kalideres,-6.166146,106.70466,41,2023-04-11 16:58:31,B01104P,Jln. H. Hamid Semanan,-6.162457,106.70515,44.0,2023-04-11 18:38:31,0.0
HWKL124V0I63QV,586818272435,flazz,"KH. Paiman Maheswara, S.I.Kom",M,1969,7D,Pancoran - Kampung Rambutan,1.0,B01762P,Jembatan Pintu Satu,-6.300382,106.88363,2,2023-04-11 17:53:53,P00029,Cawang Ciliwung Arah Barat,-6.243292,106.86359,11.0,2023-04-11 19:19:49,3500.0
WSOS689O6N61AX,4174057702390453,dki,Dr. Juli Megantara,M,1984,2P,Gondangdia - Senen,0.0,B03201P,RSPAD 3,-6.175462,106.83922,11,2023-04-11 17:26:28,B05725P,Term. Senen,-6.17356,106.84213,14.0,2023-04-11 18:36:29,3500.0
XUQX293U2V92AK,180006387820342,emoney,Gandi Salahudin,F,1990,JAK.29,Tanjung Priok - Sukapura,0.0,B03075P,Ramayana Semper,-6.127723,106.91711,21,2023-04-11 16:17:02,B04963P,Simpang Labu Cemara,-6.116082,106.91503,30.0,2023-04-11 18:00:39,0.0
VYNP982Y0X17VT,2720556419423963,dki,Devi Pangestu,M,1994,3C,Rusun Kapuk Muara - Penjaringan,1.0,P00170,Penjaringan,-6.126306,106.79203,0,2023-04-11 17:45:49,B03277P,Rusun Kapuk Muara,-6.135667,106.76299,1.0,2023-04-11 18:42:21,0.0
OIKY294I7W51RZ,3540286623681182,dki,"Karimah Pangestu, S.Kom",M,1968,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,0.0,B02122P,Lapangan Ros,-6.225111,106.8546,2,2023-04-11 16:36:02,"","","","","","",""
MCCT662I0N53ML,502098244101,flazz,"Tgk. Talia Mangunsong, S.E.I",M,1979,6V,Ragunan - Gelora Bung Karno,0.0,P00133,Masjid Agung,-6.236483,106.79845,13,2023-04-11 16:38:53,P00071,Gelora Bung Karno,-6.224217,106.8058,15.0,2023-04-11 18:22:40,3500.0
